"","grade","age","female","race","empathy_1","empathy_2","empathy_3","empathy_4","empathy_5","empathy_6","empathy_7","empathy_8","empathy_9","empathy_10","empathy_11","schid"
"4365",9,15,0,"Black",3,3,3,3,3,3,2,3,3,2,1,13
"4366",10,15,1,"Black",3,1,3,3,3,3,3,3,3,3,3,13
"4367",10,16,0,"Black",2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,13
"4368",10,15,0,"Other",3,2,2,3,1,1,NA,NA,NA,1,1,13
"4369",10,16,0,"Hispanic",3,2,2,1,1,1,1,1,2,3,2,13
"4370",10,15,0,"Other",2,2,2,2,2,2,2,1,3,2,2,13
"4371",9,15,0,"Other",2,1,3,1,2,3,2,1,2,1,1,13
"4372",9,15,0,"Black",2,2,3,1,1,1,1,1,3,2,1,13
"4373",10,16,1,"Black",2,2,3,2,1,2,2,2,1,2,1,13
"4374",9,14,0,"Other",3,2,2,1,1,2,1,1,3,3,2,13
"4375",9,16,1,"Black",3,2,3,2,2,2,3,2,3,3,1,13
"4376",10,17,0,"Black",3,2,2,3,3,2,1,3,3,3,3,13
"4377",10,16,0,"Black",2,1,2,1,1,2,3,3,1,1,1,13
"4378",10,15,1,"Black",2,2,3,1,1,1,2,1,3,1,1,13
"4379",9,14,1,"Black",3,2,3,2,2,3,3,2,1,2,1,13
"4380",10,15,0,"Other",2,1,3,1,1,1,3,1,1,2,1,13
"4381",9,16,0,"Hispanic",1,2,1,2,1,1,2,1,1,2,2,13
"4382",10,16,1,"Black",2,2,2,1,1,1,1,1,1,2,1,13
"4383",10,15,NA,"Hispanic",2,1,1,1,1,1,2,1,1,2,1,13
"4384",9,15,0,"Hispanic",2,2,3,2,1,2,2,2,2,2,2,13
"4385",10,17,0,"Other",3,2,3,3,3,3,2,1,2,3,3,13
"4386",10,15,0,"Black",1,1,1,1,1,1,1,1,1,1,1,13
"4387",10,15,1,"Other",1,1,2,3,1,2,3,3,1,2,1,13
"4388",11,18,1,"Other",3,1,3,2,2,2,1,1,2,1,1,13
"4389",10,15,1,"Other",1,1,2,1,2,2,3,2,2,1,2,13
"4390",10,NA,1,"Hispanic",3,2,3,3,2,3,3,3,3,3,3,13
"4391",10,15,0,"Black",3,2,2,1,1,2,2,2,2,2,1,13
"4392",10,15,1,"Hispanic",1,1,1,2,2,2,3,2,1,2,2,13
"4393",10,15,0,"Black",1,1,1,1,1,1,2,1,1,3,2,13
"4394",10,15,1,"Black",2,2,3,3,1,3,3,3,1,2,NA,13
"4395",10,15,1,"Black",1,1,2,2,2,1,2,1,1,2,1,13
"4396",10,16,1,"Black",3,2,3,2,2,2,3,2,2,3,1,13
"4397",10,15,1,"Black",1,1,3,3,1,3,1,3,2,3,3,13
"4398",10,16,1,"Black",2,3,2,2,1,3,3,2,3,2,1,13
"4399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"4400",9,14,0,"Hispanic",3,3,3,2,2,2,2,2,2,2,2,13
"4401",9,14,0,"Other",2,2,2,2,3,2,2,2,3,2,3,13
"4402",9,14,0,"Black",2,2,2,2,2,2,2,2,2,2,2,13
"4403",9,14,0,"Black",2,1,1,1,1,1,2,1,2,2,1,13
"4404",9,14,0,"Other",2,2,2,3,2,2,3,2,2,2,2,13
"4405",9,15,0,"Hispanic",2,1,3,1,1,1,1,1,2,2,1,13
"4406",9,14,1,"Hispanic",1,1,2,1,1,1,1,1,1,2,1,13
"4407",9,14,0,"Hispanic",3,2,3,2,2,3,3,2,3,2,2,13
"4408",9,15,1,"Hispanic",2,1,3,NA,3,3,3,3,3,3,3,13
"4409",10,16,0,"Black",1,1,1,1,1,1,1,1,1,1,1,13
"4410",NA,NA,NA,"Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"4411",10,16,0,"Black",1,1,1,2,1,1,2,1,1,1,1,13
"4412",11,16,1,"White",2,1,2,1,2,2,2,3,3,3,1,13
"4413",10,NA,1,"Black",2,1,3,1,2,1,2,2,3,2,1,13
"4414",10,17,0,"Hispanic",3,1,3,1,1,3,1,2,2,2,2,13
"4415",10,15,1,"Black",2,2,2,2,1,2,2,1,2,2,2,13
"4416",10,16,0,"Other",2,2,2,2,2,3,2,1,2,2,2,13
"4417",10,15,0,"Black",1,1,1,1,1,1,1,1,1,2,NA,13
"4418",10,15,0,"Black",1,2,2,1,NA,2,2,1,NA,NA,NA,13
"4419",10,15,1,"Hispanic",3,2,2,2,1,2,3,1,2,2,3,13
"4420",11,15,0,"Other",2,2,2,2,2,2,2,2,3,3,3,13
"4421",10,16,0,"Hispanic",1,3,2,3,3,1,3,3,1,3,3,13
"4422",9,15,0,"Hispanic",2,2,3,1,1,2,2,2,3,3,2,13
"4423",10,15,1,"Black",3,2,2,1,2,2,3,1,3,2,2,13
"4424",10,16,1,"Hispanic",2,2,2,3,1,1,3,3,2,1,1,13
"4425",10,NA,0,"Hispanic",3,2,2,2,2,3,2,2,3,3,2,13
"4426",10,16,0,"Hispanic",2,2,2,2,2,2,2,2,2,2,2,13
"4427",10,15,1,"Other",2,2,1,2,1,2,2,3,3,2,2,13
"4428",10,NA,0,"White",NA,NA,NA,NA,2,2,2,1,2,2,2,13
"4429",10,15,1,"Other",1,1,1,1,1,1,2,1,1,1,1,13
"4430",10,15,1,"Black",2,2,3,2,1,2,3,3,3,2,1,13
"4431",10,15,0,"Black",2,1,2,2,3,2,1,1,3,3,1,13
"4432",10,16,1,"Hispanic",2,2,3,3,2,2,3,2,2,2,2,13
"4433",9,15,0,"Black",2,2,1,1,3,1,2,1,3,3,2,13
"4434",10,17,1,"Other",1,2,2,2,2,2,2,2,3,1,1,13
"4435",10,15,1,"Black",1,1,1,1,1,1,2,2,2,2,1,13
"4436",10,15,0,"Black",3,2,3,2,1,2,2,2,2,2,1,13
"4437",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"4438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"4439",10,15,1,"Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"4440",10,15,1,"Black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"4441",9,15,0,"Black",3,2,3,2,1,3,2,1,3,2,1,13
"4442",9,14,1,"Black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"4443",9,15,0,"Black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"4444",11,17,0,"Black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"4445",9,14,1,"Black",2,2,1,1,1,1,2,1,2,2,2,13
"4446",11,16,0,"Hispanic",2,2,3,3,3,1,2,NA,2,2,2,13
"4447",10,17,0,"Black",2,1,2,1,1,1,1,1,2,1,1,13
"4448",10,17,1,"Black",2,2,3,2,1,1,2,NA,3,2,2,13
"4449",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"4450",9,17,0,"Hispanic",1,1,1,2,1,1,1,1,1,2,1,13
"4451",9,16,1,"Black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"4452",9,15,1,"Black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"4453",10,15,1,"Black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"4454",10,16,1,"Hispanic",3,2,1,2,3,3,2,2,2,1,2,13
"4455",9,15,0,"Hispanic",2,2,3,3,2,2,3,3,1,3,3,13
"4456",9,10,0,"Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"4457",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"4458",10,16,1,"Hispanic",3,3,3,3,3,2,3,3,3,3,1,13
"4459",10,17,1,"Black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"4460",9,15,0,"Black",3,3,3,3,2,2,3,3,2,3,3,13
"4461",6,11,1,"Asian",3,3,3,3,2,3,3,2,3,1,2,14
"4462",6,11,0,"Asian",3,2,3,1,1,1,2,1,2,1,1,14
"4463",6,11,1,"Asian",3,2,3,1,1,2,3,2,2,2,2,14
"4464",6,11,1,"Hispanic",1,1,2,1,1,1,1,1,3,1,3,14
"4465",6,11,1,"White",1,2,1,3,2,2,3,3,1,2,2,14
"4466",6,11,0,"Hispanic",2,1,2,1,1,1,1,1,2,1,1,14
"4467",6,18,0,NA,2,1,2,1,1,1,1,1,2,1,2,14
"4468",6,11,1,"Hispanic",1,2,2,1,3,1,1,2,3,2,1,14
"4469",6,11,0,"White",2,1,2,2,3,1,2,1,2,1,2,14
"4470",6,11,0,"Hispanic",2,3,2,3,2,3,3,1,2,3,2,14
"4471",6,12,1,"Hispanic",2,2,3,3,2,2,3,3,2,3,3,14
"4472",6,11,0,"Other",2,2,2,2,3,2,3,3,2,3,3,14
"4473",6,11,1,"Hispanic",2,1,3,3,1,2,3,2,2,2,2,14
"4474",6,12,1,"Hispanic",2,1,3,1,2,2,1,2,3,3,2,14
"4475",6,11,1,"Hispanic",1,1,2,2,2,1,3,1,3,1,1,14
"4476",6,11,1,"Hispanic",3,2,3,2,3,3,3,3,3,2,2,14
"4477",6,11,0,"Hispanic",1,2,3,2,1,2,2,1,3,2,1,14
"4478",6,11,0,"Hispanic",2,1,3,1,2,1,3,1,3,2,2,14
"4479",6,12,1,"Other",2,2,3,3,2,2,2,1,2,2,2,14
"4480",6,11,0,"Hispanic",2,3,3,2,2,2,2,2,3,3,2,14
"4481",6,11,0,"Hispanic",2,2,3,2,2,3,3,3,3,2,2,14
"4482",7,12,1,"Other",1,1,1,1,1,1,1,1,1,1,1,14
"4483",6,11,1,"Hispanic",2,2,3,3,2,3,2,3,2,2,2,14
"4484",6,11,1,"Black",2,2,2,3,2,3,3,3,3,3,2,14
"4485",6,11,1,"Hispanic",1,2,1,3,1,2,2,2,2,2,1,14
"4486",6,11,1,"Other",2,2,2,3,3,1,3,2,3,3,2,14
"4487",6,11,0,"Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"4488",6,11,1,"Hispanic",3,2,3,2,3,2,3,3,3,3,2,14
"4489",6,12,1,"Asian",3,3,3,3,3,3,3,3,3,3,3,14
"4490",6,12,1,"Hispanic",3,3,3,3,3,3,3,3,3,3,1,14
"4491",6,11,0,"Hispanic",1,1,3,1,2,1,3,1,3,1,1,14
"4492",6,11,1,"Hispanic",2,1,3,2,1,3,3,1,2,3,3,14
"4493",6,11,0,"Hispanic",3,1,3,3,3,3,3,2,2,2,2,14
"4494",6,11,1,"Hispanic",2,2,3,2,3,3,3,3,3,3,NA,14
"4495",6,11,0,NA,3,2,3,1,2,3,2,1,1,1,1,14
"4496",6,11,0,"Hispanic",2,1,2,2,3,2,3,1,3,3,3,14
"4497",6,11,0,"White",1,2,3,1,2,2,3,1,3,3,3,14
"4498",6,12,0,NA,2,3,2,2,1,3,1,1,3,2,1,14
"4499",6,11,0,"Asian",2,1,1,1,1,1,1,1,1,1,1,14
"4500",6,11,1,"Hispanic",3,2,3,3,3,2,3,3,3,2,2,14
"4501",6,11,0,"White",1,2,3,2,3,2,2,2,2,NA,1,14
"4502",6,11,0,NA,1,1,1,1,1,1,2,1,1,1,2,14
"4503",6,11,1,"Hispanic",3,3,3,3,3,3,3,2,3,3,3,14
"4504",6,11,0,"Hispanic",3,3,3,3,2,3,3,3,2,3,2,14
"4505",6,11,0,"Black",3,2,2,2,3,3,2,2,2,3,2,14
"4506",6,11,1,"Other",2,2,2,2,3,3,3,2,3,3,2,14
"4507",6,12,0,NA,1,2,2,2,3,1,3,1,3,1,1,14
"4508",6,11,0,"Other",3,2,1,2,3,2,3,3,3,3,2,14
"4509",6,11,0,"Other",3,1,3,1,3,3,3,2,2,3,1,14
"4510",6,11,1,"Asian",3,3,3,2,3,2,3,3,2,2,2,14
"4511",6,12,0,"Hispanic",2,2,2,2,1,2,2,2,1,2,2,14
"4512",6,11,1,"Hispanic",2,2,2,3,3,3,3,2,2,2,1,14
"4513",6,11,0,"Hispanic",2,2,3,3,2,2,3,3,3,3,2,14
"4514",6,11,1,"Black",1,1,1,2,1,2,3,1,3,1,2,14
"4515",6,11,1,"Other",3,1,2,1,2,1,3,3,2,3,2,14
"4516",6,11,1,"Asian",1,2,3,1,1,3,2,1,3,2,1,14
"4517",6,12,0,"Hispanic",3,2,2,2,1,2,2,1,2,2,3,14
"4518",6,12,0,"White",2,1,2,3,2,2,3,3,3,1,2,14
"4519",6,12,1,"Hispanic",2,2,3,1,3,3,3,2,2,3,2,14
"4520",6,11,0,"Asian",2,2,3,2,3,3,3,2,3,3,2,14
"4521",6,11,1,"Black",2,2,2,3,1,2,3,1,2,2,3,14
"4522",6,11,1,"Hispanic",2,1,3,2,1,3,3,3,3,3,3,14
"4523",6,12,1,NA,2,2,3,2,2,3,3,2,3,3,3,14
"4524",6,11,1,"Other",1,2,1,1,1,1,3,1,2,1,2,14
"4525",6,12,1,NA,2,1,3,3,1,2,2,2,1,3,1,14
"4526",6,11,0,"Asian",2,2,3,2,2,2,3,2,3,1,2,14
"4527",6,11,1,"Asian",3,2,3,3,2,3,3,3,3,3,2,14
"4528",6,11,1,"Hispanic",3,1,3,3,3,3,3,3,3,3,3,14
"4529",6,11,0,"Hispanic",3,2,3,2,3,3,3,1,3,3,3,14
"4530",6,11,1,"Hispanic",3,2,3,3,3,1,3,3,3,2,1,14
"4531",6,11,1,"Hispanic",2,2,3,3,2,2,3,3,3,2,2,14
"4532",6,12,0,"Hispanic",2,2,3,1,2,2,3,1,2,2,3,14
"4533",6,11,1,"Hispanic",2,2,2,2,1,3,3,3,2,3,2,14
"4534",6,11,1,"Hispanic",3,1,3,1,2,3,3,3,3,3,3,14
"4535",6,11,1,"White",3,1,3,3,3,2,3,3,2,3,3,14
"4536",6,12,1,"Asian",1,2,3,3,2,2,3,3,2,3,1,14
"4537",6,11,0,"Asian",2,2,2,2,2,3,3,1,3,2,2,14
"4538",6,12,1,"Hispanic",3,2,3,3,3,3,3,3,2,1,3,14
"4539",6,11,1,"Hispanic",3,2,3,2,2,2,3,1,3,2,1,14
"4540",6,11,1,"Black",2,2,3,2,2,2,3,2,2,2,2,14
"4541",6,11,1,"Black",3,2,3,2,2,2,3,2,3,2,3,14
"4542",6,11,0,"Hispanic",2,2,2,2,2,2,2,2,2,3,2,14
"4543",6,12,0,"Hispanic",2,1,1,1,1,1,2,1,1,1,2,14
"4544",6,11,0,"Asian",3,2,2,2,3,1,3,2,3,2,2,14
"4545",6,11,0,"Hispanic",2,3,2,2,1,2,3,2,2,3,2,14
"4546",6,11,1,"Hispanic",3,2,3,3,2,3,3,2,2,3,3,14
"4547",6,11,1,"Other",3,2,3,1,3,2,2,1,2,1,1,14
"4548",6,11,0,"Hispanic",3,1,3,2,3,3,3,3,1,2,NA,14
"4549",6,11,1,"Hispanic",1,2,1,2,2,2,2,2,1,2,1,14
"4550",6,11,0,"Hispanic",2,2,3,3,3,3,3,1,2,2,3,14
"4551",6,12,1,"Hispanic",3,2,3,2,3,3,3,1,3,3,2,14
"4552",6,11,1,"Hispanic",2,1,2,2,2,1,2,1,1,2,2,14
"4553",6,10,1,"Black",3,1,2,1,3,1,3,3,1,3,2,14
"4554",6,10,0,"Hispanic",3,1,3,3,1,1,1,1,1,3,3,14
"4555",6,12,1,"Asian",2,1,2,2,3,2,3,3,2,3,3,14
"4556",6,10,0,"Asian",2,1,2,2,2,3,2,2,3,3,2,14
"4557",6,10,1,"Hispanic",3,2,2,1,3,3,3,3,3,3,3,14
"4558",6,10,1,"Hispanic",2,2,3,1,2,3,1,1,2,2,2,14
"4559",6,11,0,"Hispanic",2,2,2,2,3,2,2,1,2,2,1,14
"4560",NA,10,0,"White",3,2,3,3,2,2,3,3,3,3,2,14
"4561",6,10,1,"Asian",3,1,3,3,2,3,3,3,3,3,2,14
"4562",6,11,1,"Hispanic",2,2,3,3,2,3,3,2,2,2,3,14
"4563",6,12,0,"Hispanic",1,2,2,2,2,2,3,2,1,2,3,14
"4564",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"4565",6,12,0,"White",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"4566",6,11,0,"Black",3,1,2,2,2,2,3,1,2,3,2,14
"4567",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"4568",6,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"4569",6,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"4570",6,11,1,"Hispanic",2,2,3,3,2,3,3,2,2,2,2,14
"4571",6,12,0,"White",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"4572",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"4573",6,11,0,"Other",3,2,2,1,3,1,3,1,3,3,3,14
"4574",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"4575",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"4576",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"4577",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"4578",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"4579",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"4580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"4581",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"4582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"4583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"4584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"4585",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"4586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"4587",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"4588",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"4589",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"4590",6,10,1,"Hispanic",2,3,2,1,3,3,3,2,3,3,2,14
"4591",6,10,0,"White",2,1,3,1,1,1,2,1,1,1,1,14
"4592",6,11,0,"Hispanic",3,2,3,3,1,2,2,3,3,3,2,14
"4593",NA,10,1,"Hispanic",2,1,3,2,2,3,1,2,3,3,3,14
"4594",NA,10,1,"White",2,2,1,2,1,3,3,3,2,2,2,14
"4595",NA,10,1,"Asian",3,2,3,3,3,3,3,2,1,3,3,14
"4596",NA,11,1,"Hispanic",3,1,3,2,1,2,3,3,3,3,3,14
"4597",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"4598",NA,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"4599",6,11,1,"White",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"4600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"4601",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"4602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"4603",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"4604",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"4605",6,12,0,"Hispanic",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,14
"4606",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"4607",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"4608",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"4609",6,11,1,"Asian",2,2,2,3,3,3,2,3,2,3,2,14
"4610",6,11,1,"Hispanic",2,2,3,3,2,3,3,3,3,3,2,14
"4611",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"4612",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"4613",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"4614",NA,11,1,"Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"4615",7,13,1,"White",3,2,3,2,2,2,3,3,3,2,2,15
"4616",7,13,1,"Asian",3,2,2,3,2,2,3,3,3,3,3,15
"4617",7,13,1,"White",3,2,2,1,1,2,3,1,3,1,1,15
"4618",7,12,1,"Black",1,2,3,2,3,1,3,2,3,2,3,15
"4619",7,13,1,"Other",2,2,3,3,1,3,3,3,3,3,2,15
"4620",7,12,1,"White",2,1,2,2,1,1,3,2,3,1,3,15
"4621",7,13,1,"White",3,1,1,1,1,2,3,1,2,2,3,15
"4622",7,12,1,"White",3,3,1,3,3,1,2,2,2,3,2,15
"4623",7,13,1,"White",3,2,3,1,3,2,3,3,3,2,2,15
"4624",7,12,1,"Asian",2,1,2,2,1,2,2,1,3,2,2,15
"4625",7,13,1,"White",3,2,3,2,3,3,3,1,3,2,2,15
"4626",7,13,1,"White",1,1,2,2,3,1,3,1,2,1,2,15
"4627",7,12,1,"Other",3,2,3,3,3,2,3,1,3,2,1,15
"4628",7,13,1,"White",3,2,3,2,3,2,3,2,3,3,1,15
"4629",7,13,1,NA,3,1,3,2,1,1,2,3,3,2,3,15
"4630",7,13,1,"White",3,3,3,1,3,1,3,3,3,3,3,15
"4631",7,13,1,"Other",3,2,3,3,3,2,3,2,3,2,1,15
"4632",7,12,1,"White",2,2,2,2,3,3,2,2,3,3,2,15
"4633",7,12,1,"White",3,2,2,1,3,3,3,3,3,3,3,15
"4634",7,12,1,"Asian",3,2,1,2,1,2,3,2,2,1,3,15
"4635",7,13,1,NA,3,1,3,1,2,2,1,2,2,3,2,15
"4636",7,13,1,"White",2,2,2,3,3,2,3,2,3,2,3,15
"4637",7,12,1,"White",3,1,3,3,2,3,3,3,2,3,3,15
"4638",7,12,1,"White",2,3,3,3,2,3,3,2,3,1,3,15
"4639",7,13,1,"White",3,2,2,2,2,2,2,2,2,3,1,15
"4640",7,13,1,"White",2,2,2,2,1,1,2,1,3,2,1,15
"4641",7,12,1,"White",3,3,3,3,3,3,3,2,2,3,3,15
"4642",7,13,1,"White",3,2,2,2,2,1,3,3,2,2,2,15
"4643",7,13,1,"White",2,2,3,3,3,1,1,2,2,1,2,15
"4644",7,12,1,"White",3,2,2,2,3,2,2,3,3,3,1,15
"4645",7,13,1,NA,3,2,2,3,3,1,3,1,2,2,2,15
"4646",7,12,1,"Asian",3,2,3,3,2,2,3,2,2,3,2,15
"4647",7,13,1,"Asian",3,1,3,2,3,2,3,2,2,3,3,15
"4648",7,13,1,"Hispanic",1,1,3,2,2,1,3,1,3,3,3,15
"4649",7,13,1,"White",3,2,3,3,3,3,3,2,3,2,2,15
"4650",7,12,1,"White",2,1,3,3,3,2,3,3,2,2,2,15
"4651",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
"4652",7,12,1,"White",2,2,3,3,1,1,3,1,2,1,2,15
"4653",7,13,1,"White",2,3,3,2,2,1,3,3,2,1,3,15
"4654",7,12,1,"White",3,2,3,3,2,1,2,2,3,3,2,15
"4655",7,13,1,"Asian",3,3,2,2,3,1,1,1,1,1,1,15
"4656",7,12,1,"White",3,2,2,1,2,1,3,3,3,2,2,15
"4657",7,12,1,"White",3,2,1,2,3,2,3,1,3,2,3,15
"4658",7,13,1,"Black",2,1,2,2,2,1,3,2,1,2,3,15
"4659",7,12,1,"White",3,2,3,3,2,2,3,3,3,2,2,15
"4660",7,12,1,"Asian",2,2,3,3,3,3,3,1,3,3,3,15
"4661",7,12,0,"White",3,3,3,3,3,2,3,3,3,3,3,15
"4662",7,13,1,"White",2,2,2,2,2,1,3,1,2,1,2,15
"4663",7,13,1,"White",2,2,3,2,2,1,3,2,2,2,2,15
"4664",7,12,1,"White",3,2,3,3,3,1,2,3,2,2,3,15
"4665",7,13,1,"White",3,2,3,3,2,3,3,3,2,2,2,15
"4666",7,12,1,"Hispanic",2,2,2,2,2,2,3,3,2,3,1,15
"4667",7,13,1,"Black",3,1,2,2,2,1,3,2,3,3,3,15
"4668",7,12,1,"White",2,2,2,2,2,1,2,1,1,2,2,15
"4669",7,12,1,"White",1,1,1,1,1,1,3,1,1,2,2,15
"4670",7,12,1,"White",2,2,1,NA,1,1,3,3,2,3,2,15
"4671",7,13,1,"White",3,2,3,3,3,3,3,3,3,3,2,15
"4672",7,12,1,"White",2,1,2,2,1,3,3,3,3,1,2,15
"4673",7,13,1,"White",3,2,3,2,3,2,3,2,2,2,1,15
"4674",11,16,1,"White",3,1,2,1,3,2,3,3,3,2,3,15
"4675",11,17,1,"White",3,3,3,3,2,2,3,3,3,3,2,15
"4676",8,14,1,"White",3,3,2,3,2,3,3,2,3,3,1,15
"4677",8,13,1,"White",1,2,2,2,2,1,3,1,2,2,3,15
"4678",8,13,1,"White",1,2,2,2,2,2,3,1,2,2,2,15
"4679",8,13,1,"White",3,1,3,3,2,3,3,3,3,3,2,15
"4680",11,16,1,"Black",2,2,3,3,2,1,3,2,3,3,2,15
"4681",8,13,1,"White",3,1,3,3,3,3,3,3,3,3,3,15
"4682",11,16,1,"White",3,3,2,2,1,1,3,2,2,2,1,15
"4683",11,16,1,"White",3,3,3,3,3,3,3,3,2,3,3,15
"4684",8,14,1,"Asian",2,2,2,2,3,3,2,1,2,1,3,15
"4685",11,17,1,"White",3,1,1,1,1,1,1,1,3,1,1,15
"4686",11,17,1,"White",2,2,2,3,3,2,3,3,2,2,2,15
"4687",8,13,1,"White",2,3,3,3,2,2,3,3,2,3,2,15
"4688",11,17,1,"Hispanic",3,2,3,3,3,2,3,2,2,2,2,15
"4689",8,14,1,"White",3,1,3,3,2,2,3,2,3,2,2,15
"4690",11,17,1,"White",3,1,1,3,3,1,3,3,3,2,1,15
"4691",8,13,1,"White",2,2,3,3,3,2,3,2,2,2,2,15
"4692",11,16,1,"Other",3,3,2,3,3,2,3,2,2,2,2,15
"4693",11,16,1,"Asian",3,1,3,2,2,1,3,2,1,2,3,15
"4694",11,17,1,"White",3,2,3,3,3,3,3,3,3,2,3,15
"4695",8,13,1,"White",1,3,3,3,1,1,3,1,2,1,1,15
"4696",11,16,1,"Asian",3,3,2,2,3,2,3,1,3,2,2,15
"4697",11,16,1,"White",3,2,3,3,2,3,3,2,2,2,3,15
"4698",11,17,1,"White",3,1,2,3,1,2,3,2,2,3,2,15
"4699",11,16,1,"White",2,1,1,2,1,2,2,1,2,2,2,15
"4700",8,13,1,"White",1,2,1,3,2,1,3,3,2,2,1,15
"4701",8,14,1,"White",2,2,3,2,2,1,3,2,1,2,2,15
"4702",8,14,1,"White",3,2,2,2,1,1,3,1,2,2,3,15
"4703",8,13,1,"White",3,2,3,3,2,2,3,2,2,3,1,15
"4704",8,14,1,"White",2,2,3,2,3,1,3,1,3,1,2,15
"4705",8,14,1,"White",1,2,3,3,3,3,3,3,2,1,2,15
